1999/3/31,0.0359,0.0398,0.04698,0.05209,0.05213,0.05221,0.05555,0.05577,0.056,0.05497
1999/4/30,0.0471,0.0491,0.05082,0.05174,0.05373,0.0549,0.05598,0.05745,0.05895,0.05887
1999/5/31,0.048,0.0488,0.05012,0.05011,0.05169,0.05504,0.05678,0.05792,0.05911,0.06065
1999/6/30,0.0497,0.0504,0.05273,0.05571,0.05833,0.05904,0.06047,0.06123,0.06202,0.06309
1999/7/30,0.0506,0.0511,0.05262,0.05529,0.05749,0.05942,0.0606,0.0616,0.06262,0.06254
1999/8/31,0.0469,0.0489,0.05113,0.05328,0.05537,0.05631,0.05864,0.05997,0.06135,0.06176
1999/9/30,0.0493,0.0508,0.05161,0.05305,0.05462,0.05732,0.05816,0.0588,0.05947,0.06003
1999/10/29,0.0495,0.0511,0.05313,0.05507,0.05484,0.05745,0.05762,0.05887,0.06014,0.06146
1999/11/30,0.0504,0.0509,0.05181,0.05366,0.05449,0.05665,0.05739,0.05856,0.05977,0.06133
1999/12/31,0.05,0.0505,0.05141,0.05326,0.05578,0.0565,0.05725,0.05843,0.05964,0.06095
2000/1/31,0.0488,0.0493,0.05021,0.05196,0.05374,0.05545,0.05652,0.0574,0.0583,0.05949
2000/2/29,0.0479,0.0484,0.04931,0.05126,0.05399,0.05591,0.05664,0.05693,0.05724,0.05868
2000/3/31,0.048,0.049,0.05224,0.05356,0.05555,0.05606,0.05648,0.05709,0.05771,0.05916
2000/4/28,0.0479,0.0481,0.05033,0.05124,0.05387,0.05503,0.05656,0.05673,0.05692,0.05762
2000/5/31,0.0477,0.0481,0.05094,0.05226,0.05425,0.05508,0.05617,0.05659,0.05703,0.05859
2000/6/30,0.0462,0.0467,0.04943,0.05086,0.05316,0.05432,0.0554,0.05541,0.05543,0.05725
2000/7/31,0.0459,0.0463,0.04913,0.04994,0.05257,0.05318,0.05404,0.05406,0.05409,0.05455
2000/8/31,0.0445,0.0449,0.04773,0.04905,0.05167,0.05283,0.053,0.05337,0.05375,0.05433
2000/9/29,0.0451,0.0477,0.04861,0.04922,0.05101,0.05261,0.05279,0.0535,0.05424,0.0542
2000/10/31,0.0464,0.0493,0.05072,0.05102,0.05133,0.051,0.05211,0.05249,0.05288,0.05322
2000/11/30,0.046,0.0484,0.04921,0.04941,0.05025,0.05045,0.05122,0.0516,0.05199,0.05172
2000/12/29,0.0481,0.049,0.04951,0.04981,0.04991,0.05002,0.05112,0.05133,0.05155,0.05165
2001/1/31,0.0487,0.0487,0.0488,0.04962,0.05014,0.05035,0.05123,0.05138,0.05153,0.05164
2001/2/28,0.0449,0.0449,0.04541,0.04561,0.04602,0.04666,0.04709,0.04741,0.04775,0.04844
2001/3/30,0.0435,0.0435,0.0434,0.04412,0.04443,0.04453,0.04562,0.04577,0.04592,0.04626
2001/4/30,0.0416,0.0416,0.0419,0.04303,0.04396,0.04545,0.04597,0.04605,0.04615,0.04743
2001/5/31,0.0407,0.0407,0.041,0.04141,0.04026,0.03815,0.03926,0.04004,0.04083,0.04116
2001/6/29,0.0367,0.0367,0.0371,0.03741,0.03761,0.03782,0.03825,0.03874,0.03923,0.0391
2001/7/31,0.0366,0.0366,0.03741,0.03751,0.0375,0.0375,0.03761,0.03766,0.03772,0.03749
2001/8/31,0.0369,0.0369,0.0367,0.0368,0.0367,0.03702,0.03744,0.03915,0.04088,0.0413
2001/9/28,0.0357,0.0357,0.0357,0.0358,0.0357,0.03591,0.03731,0.03834,0.03939,0.0397
2001/10/31,0.0255,0.0255,0.0255,0.02631,0.02723,0.02848,0.02942,0.03,0.03058,0.03442
2001/11/30,0.0252,0.0252,0.0252,0.02672,0.02774,0.03004,0.03097,0.03247,0.034,0.03882
2001/12/31,0.0268,0.0268,0.0273,0.02883,0.03057,0.03203,0.03437,0.03592,0.03751,0.04013
2002/1/31,0.0259,0.0259,0.0262,0.02783,0.02978,0.03176,0.03388,0.03598,0.03813,0.03945
2002/2/28,0.0261,0.0261,0.0264,0.02792,0.02998,0.03185,0.03236,0.03513,0.03797,0.03999
2002/3/29,0.0252,0.0252,0.02621,0.02997,0.03201,0.03665,0.03734,0.03957,0.04185,0.04425
2002/4/30,0.0247,0.0247,0.02641,0.02976,0.03535,0.03742,0.03822,0.04124,0.04435,0.04471
2002/5/31,0.0239,0.0239,0.02511,0.02825,0.03457,0.03673,0.03688,0.04001,0.04322,0.04346
2002/6/28,0.0211,0.0211,0.02291,0.02321,0.0295,0.03166,0.03247,0.03546,0.03851,0.03865
2002/7/31,0.01844,0.01924,0.02028,0.02132,0.02773,0.03032,0.03079,0.03339,0.03605,0.03729
2002/8/30,0.01887,0.01967,0.02079,0.02153,0.02576,0.02836,0.02905,0.03319,0.03745,0.03807
2002/9/30,0.0189,0.0197,0.02067,0.02172,0.02481,0.02741,0.02837,0.03195,0.03563,0.03592
2002/10/31,0.01904,0.01984,0.02071,0.02115,0.02425,0.02747,0.02811,0.03097,0.0339,0.03479
2002/11/29,0.01548,0.01598,0.01614,0.01729,0.01945,0.02219,0.02262,0.02419,0.02578,0.02612
2002/12/31,0.01498,0.01548,0.01594,0.01628,0.01749,0.01868,0.01901,0.02002,0.02104,0.02172
2003/1/31,0.01033,0.01063,0.01079,0.01114,0.01315,0.01495,0.01518,0.01624,0.01731,0.01787
2003/2/28,0.01089,0.01119,0.01165,0.01199,0.01365,0.01484,0.01511,0.01646,0.01783,0.01883
2003/3/31,0.01028,0.01053,0.0113,0.01229,0.01393,0.01501,0.01593,0.01719,0.01845,0.01945
2003/4/30,0.00791,0.00826,0.00932,0.01143,0.01357,0.01423,0.01475,0.01594,0.01715,0.01782
2003/5/30,0.00652,0.00687,0.00743,0.00852,0.01148,0.01224,0.01316,0.01386,0.01456,0.01523
2003/6/30,0.00694,0.00729,0.00755,0.00985,0.01169,0.01225,0.01255,0.01336,0.01417,0.01452
2003/7/31,0.00678,0.00723,0.00799,0.01064,0.01355,0.01632,0.01823,0.01837,0.01851,0.01886
2003/8/29,0.00775,0.0082,0.0094,0.01297,0.01557,0.01824,0.02011,0.02151,0.02294,0.02477
2003/9/30,0.00762,0.00797,0.00858,0.01199,0.01549,0.01806,0.02012,0.02254,0.025,0.02698
2003/10/31,0.00734,0.00769,0.0087,0.0098,0.01718,0.01954,0.02001,0.02259,0.02522,0.02698
2003/11/28,0.01005,0.0104,0.01081,0.01301,0.01662,0.02024,0.02187,0.02506,0.02831,0.02896
2003/12/31,0.00887,0.00932,0.01073,0.01344,0.01907,0.02083,0.02184,0.02433,0.02686,0.02843
2004/1/30,0.00785,0.0082,0.00956,0.01292,0.01916,0.0193,0.02048,0.02216,0.02386,0.02744
2004/2/27,0.00395,0.0047,0.00726,0.01227,0.01668,0.0179,0.0197,0.02175,0.02383,0.02718
2004/3/31,0.00456,0.00685,0.00948,0.01161,0.01554,0.01649,0.0181,0.02089,0.02373,0.02692
2004/4/30,0.00513,0.00743,0.00947,0.01285,0.01622,0.01695,0.01895,0.02081,0.0227,0.02557
2004/5/31,0.00543,0.00768,0.00972,0.0134,0.01831,0.02007,0.02335,0.02419,0.02504,0.02749
2004/6/30,0.00522,0.00744,0.00988,0.01547,0.01874,0.02149,0.02403,0.02557,0.02714,0.02937
2004/7/30,0.00744,0.00906,0.0109,0.01558,0.01956,0.02182,0.02426,0.02618,0.02813,0.02979
2004/8/31,0.00743,0.00915,0.01099,0.01537,0.01956,0.02156,0.02313,0.02527,0.02744,0.02893
2004/9/30,0.00836,0.00976,0.0113,0.01568,0.01895,0.02136,0.02273,0.02497,0.02725,0.02863
2004/10/29,0.00953,0.01093,0.01247,0.01644,0.0189,0.02204,0.02362,0.02499,0.02638,0.02756
2004/11/30,0.00985,0.01073,0.01275,0.01576,0.01792,0.02032,0.0231,0.02468,0.02629,0.02725
2004/12/31,0.00966,0.01053,0.01253,0.01478,0.01694,0.01885,0.021,0.02258,0.02418,0.0249
2005/1/31,0.00989,0.01057,0.01261,0.01386,0.01648,0.01881,0.01969,0.02162,0.02359,0.02492
2005/2/28,0.00969,0.01085,0.01236,0.01419,0.01657,0.01797,0.01833,0.02005,0.02179,0.02313
2005/3/31,0.01016,0.01132,0.01283,0.01466,0.01703,0.01843,0.0188,0.02052,0.02226,0.0236
2005/4/29,0.01083,0.01198,0.0128,0.01432,0.0167,0.01779,0.01941,0.02123,0.02309,0.02354
2005/5/31,0.00944,0.01059,0.0114,0.01301,0.01538,0.01647,0.01808,0.01991,0.02175,0.0222
2005/6/30,0.01142,0.01207,0.01249,0.01448,0.01645,0.01795,0.01832,0.01921,0.02012,0.02016
2005/7/29,0.01148,0.01214,0.01296,0.01455,0.01651,0.01802,0.01838,0.01928,0.02018,0.02022
2005/8/31,0.01255,0.01274,0.01365,0.01535,0.01589,0.01684,0.01731,0.01826,0.01922,0.01926
2005/9/30,0.01311,0.01349,0.01411,0.01583,0.01607,0.01697,0.01745,0.01835,0.01925,0.0193
2005/10/31,0.01406,0.01445,0.01506,0.01625,0.01675,0.01749,0.01828,0.01907,0.01987,0.02003
2005/11/30,0.01407,0.0145,0.01541,0.01661,0.0168,0.01806,0.01885,0.01901,0.01917,0.01933
2005/12/30,0.01422,0.01443,0.01584,0.01683,0.01733,0.01787,0.01804,0.01831,0.01858,0.01895
2006/1/31,0.0137,0.01405,0.01551,0.01668,0.01713,0.01767,0.01783,0.0181,0.01837,0.0187
2006/2/28,0.01547,0.01551,0.01653,0.01655,0.0174,0.01753,0.01822,0.01833,0.01844,0.01882
2006/3/31,0.01484,0.01529,0.01606,0.01686,0.01757,0.01748,0.01854,0.0186,0.01866,0.0187
2006/4/28,0.01553,0.01588,0.01673,0.0188,0.01956,0.01967,0.0205,0.02055,0.02061,0.02069
2006/5/31,0.01628,0.01663,0.01797,0.02106,0.02218,0.02281,0.02372,0.02407,0.02443,0.02486
2006/6/30,0.01591,0.01636,0.01765,0.0188,0.01962,0.02015,0.02132,0.02229,0.02326,0.02368
2006/7/31,0.01553,0.01598,0.01717,0.01842,0.01924,0.01977,0.02091,0.02177,0.02264,0.02298
2006/8/31,0.01588,0.01677,0.01662,0.01695,0.01841,0.01863,0.02014,0.02074,0.02136,0.02149
2006/9/29,0.01625,0.01758,0.0173,0.01742,0.01841,0.01873,0.01992,0.02035,0.02078,0.02091
2006/10/31,0.01607,0.01699,0.01662,0.01711,0.01823,0.01855,0.01976,0.02019,0.02062,0.02053
2006/11/30,0.01674,0.01721,0.01733,0.01776,0.01838,0.01874,0.01919,0.01965,0.02011,0.0201
2006/12/29,0.01671,0.01694,0.01789,0.01828,0.01871,0.01914,0.01946,0.01979,0.02012,0.02031
2007/1/31,0.01674,0.01703,0.01711,0.01771,0.0183,0.01894,0.0194,0.01975,0.0201,0.02031
2007/2/28,0.01649,0.01678,0.01736,0.01794,0.0184,0.01882,0.0192,0.01956,0.01992,0.02022
2007/3/30,0.01708,0.01731,0.01751,0.018,0.01834,0.01882,0.01912,0.01945,0.01979,0.02006
2007/4/30,0.01731,0.01782,0.01836,0.01915,0.01972,0.0202,0.02062,0.02084,0.02107,0.02117
2007/5/31,0.0193,0.01985,0.02021,0.02168,0.02212,0.02223,0.02234,0.02236,0.02238,0.02236
2007/6/29,0.0205,0.02072,0.02214,0.02306,0.02371,0.02396,0.02425,0.02451,0.02477,0.02481
2007/7/31,0.02157,0.02175,0.02333,0.02515,0.02634,0.02701,0.02731,0.02735,0.0274,0.02732
2007/8/31,0.0213,0.02192,0.02242,0.02346,0.02396,0.02466,0.02491,0.02504,0.02518,0.02526
2007/9/28,0.0208,0.02123,0.02201,0.02329,0.02431,0.02507,0.0254,0.02548,0.02556,0.0258
2007/10/31,0.02066,0.02102,0.02216,0.02375,0.02516,0.02597,0.02665,0.02675,0.02687,0.02687
2007/11/30,0.01965,0.02032,0.02134,0.02306,0.02404,0.02473,0.02539,0.02565,0.02592,0.02593
2007/12/31,0.02009,0.02051,0.02154,0.02289,0.02404,0.02449,0.02502,0.02527,0.02553,0.02576
2008/1/31,0.01928,0.01959,0.02039,0.02175,0.02229,0.02263,0.02289,0.0231,0.02331,0.02348
2008/2/29,0.01591,0.01627,0.01735,0.01997,0.02185,0.02266,0.02324,0.02378,0.02432,0.02454
2008/3/31,0.00989,0.01007,0.01056,0.01492,0.01902,0.02206,0.02275,0.02315,0.02356,0.02401
2008/4/30,0.01283,0.01376,0.0153,0.01855,0.02203,0.02368,0.02436,0.02467,0.025,0.02529
2008/5/30,0.01949,0.01982,0.02046,0.02163,0.02323,0.02506,0.02575,0.02592,0.02611,0.0263
2008/6/30,0.01744,0.01811,0.01938,0.02199,0.02407,0.02599,0.0265,0.02668,0.02688,0.02693
2008/7/31,0.01671,0.01754,0.0184,0.02135,0.02256,0.02382,0.02425,0.0245,0.02476,0.02495
2008/8/29,0.01746,0.01779,0.01875,0.02123,0.02226,0.02329,0.02409,0.02439,0.02469,0.025
2008/9/30,0.01847,0.01882,0.01938,0.02021,0.02071,0.02108,0.02123,0.02131,0.02139,0.02145
2008/10/31,0.01865,0.01886,0.01927,0.01965,0.01984,0.0201,0.02031,0.02045,0.02059,0.0207
2008/11/28,0.01265,0.01281,0.01315,0.01358,0.01418,0.01485,0.01554,0.01594,0.01634,0.01663
2008/12/31,0.0117,0.01186,0.01214,0.01251,0.01281,0.01308,0.01356,0.01429,0.01501,0.0153
2009/1/30,0.00803,0.00822,0.00866,0.00886,0.00925,0.00957,0.01067,0.01166,0.01267,0.01391
2009/2/27,0.00405,0.00433,0.00466,0.00727,0.00903,0.01056,0.01252,0.01371,0.01492,0.01583
2009/3/31,0.00416,0.00468,0.00546,0.00716,0.00874,0.01039,0.01273,0.01429,0.01586,0.01645
2009/4/30,0.00446,0.00471,0.00553,0.00777,0.01001,0.01158,0.01323,0.01468,0.01615,0.01711
2009/5/29,0.00506,0.0056,0.00576,0.0059,0.00708,0.00995,0.01265,0.01408,0.01553,0.0159
2009/6/30,0.0064,0.00671,0.00692,0.00715,0.00777,0.01093,0.0136,0.01517,0.01675,0.01713
2009/7/31,0.00486,0.00505,0.00514,0.00562,0.00671,0.00943,0.01239,0.01377,0.01517,0.01617
2009/8/31,0.00546,0.00556,0.00557,0.00562,0.00696,0.00892,0.01104,0.01276,0.01449,0.01585
2009/9/30,0.00395,0.0041,0.00441,0.00458,0.00588,0.00826,0.01049,0.0122,0.01394,0.01481
2009/10/30,0.00474,0.00489,0.00498,0.00517,0.00664,0.00885,0.01109,0.01273,0.01439,0.01537
2009/11/30,0.00188,0.00222,0.00281,0.00477,0.00755,0.00956,0.01135,0.01307,0.01481,0.01557
2009/12/31,0.00248,0.00291,0.00322,0.00463,0.00817,0.01001,0.01227,0.01388,0.01551,0.01626
2010/1/29,0.00354,0.00386,0.00414,0.00498,0.0074,0.00914,0.01125,0.01293,0.01463,0.01552
2010/2/26,0.00214,0.00242,0.00257,0.00435,0.0073,0.00906,0.01075,0.01232,0.0139,0.01511
2010/3/31,0.00296,0.00384,0.005,0.00635,0.00904,0.00988,0.01208,0.01347,0.01486,0.01544
2010/4/30,0.00253,0.00303,0.00438,0.00652,0.00874,0.01008,0.01187,0.01341,0.01497,0.01557
2010/5/31,0.00249,0.00315,0.00431,0.00626,0.00806,0.00925,0.01084,0.01244,0.01407,0.01566
2010/6/30,0.00279,0.00344,0.00461,0.00655,0.00835,0.00955,0.01114,0.01275,0.01437,0.01586
2010/7/30,0.00232,0.00297,0.00383,0.00608,0.00788,0.00908,0.01097,0.01242,0.01389,0.01494
2010/8/31,0.00202,0.00267,0.00354,0.00578,0.00678,0.00757,0.00925,0.0102,0.01117,0.01222
2010/9/30,0.00214,0.00279,0.00346,0.00592,0.00717,0.00836,0.00956,0.01053,0.0115,0.01234
2010/10/29,0.00217,0.00283,0.00334,0.00631,0.0072,0.00834,0.00939,0.01054,0.01169,0.01254
2010/11/30,0.00559,0.00624,0.00661,0.00761,0.00871,0.00996,0.01101,0.01207,0.01314,0.01351
2010/12/31,0.00482,0.00528,0.00579,0.0068,0.00863,0.01059,0.0119,0.01277,0.01366,0.0136
2011/1/31,0.00412,0.00458,0.0055,0.00696,0.00833,0.00999,0.01037,0.0112,0.01203,0.01282
2011/2/28,0.00466,0.00512,0.00639,0.0077,0.00908,0.01063,0.01132,0.01228,0.01324,0.01356
2011/3/31,0.00625,0.00681,0.00744,0.0087,0.00972,0.01057,0.01131,0.01223,0.01317,0.01401
2011/4/29,0.00623,0.00663,0.0075,0.00871,0.00997,0.01084,0.01168,0.01254,0.0134,0.0141
2011/5/31,0.00744,0.00782,0.00837,0.00924,0.01067,0.01174,0.01284,0.01371,0.0146,0.01542
2011/6/30,0.00785,0.00818,0.0087,0.00957,0.01083,0.012,0.01286,0.01386,0.01487,0.01583
2011/7/29,0.00745,0.00778,0.00846,0.00965,0.01095,0.0119,0.01295,0.01405,0.01516,0.01613
2011/8/31,0.00677,0.00705,0.00776,0.0092,0.01035,0.01119,0.012,0.01292,0.01386,0.01456
2011/9/30,0.00714,0.00737,0.00776,0.00889,0.01009,0.0106,0.01126,0.01223,0.01321,0.01384
2011/10/31,0.0073,0.00743,0.00819,0.00938,0.01021,0.01084,0.01131,0.01206,0.01282,0.01325
2011/11/30,0.00785,0.00813,0.00849,0.00938,0.01001,0.01064,0.01122,0.01202,0.01283,0.01336
2011/12/30,0.00803,0.00822,0.0087,0.0092,0.00998,0.01031,0.01096,0.01195,0.01295,0.01348
2012/1/31,0.00712,0.00731,0.00778,0.00828,0.0092,0.00945,0.01038,0.01128,0.01219,0.01272
2012/2/29,0.00741,0.0076,0.00798,0.00867,0.00929,0.01005,0.01077,0.01146,0.01216,0.0128
2012/3/30,0.00724,0.00749,0.00787,0.00856,0.0092,0.00986,0.01056,0.01123,0.0119,0.01254
2012/4/30,0.00795,0.00821,0.00858,0.00928,0.00989,0.01029,0.0111,0.01172,0.01234,0.01297
2012/5/31,0.00791,0.00817,0.00845,0.00896,0.00945,0.01006,0.01056,0.01144,0.01232,0.01298
2012/6/29,0.00786,0.00792,0.0082,0.00871,0.0092,0.00976,0.01046,0.01113,0.01181,0.01246
2012/7/31,0.00759,0.00766,0.00783,0.00824,0.00873,0.00929,0.00984,0.01045,0.01105,0.01163
2012/8/31,0.00809,0.00806,0.00793,0.00824,0.00874,0.00914,0.00993,0.01065,0.01137,0.01173
2012/9/28,0.00788,0.00784,0.00773,0.00798,0.00833,0.00899,0.00958,0.01022,0.01086,0.01151
2012/10/31,0.00743,0.00739,0.00738,0.00782,0.00818,0.00873,0.00959,0.01027,0.01096,0.01157
2012/11/30,0.00635,0.00639,0.00663,0.00708,0.00748,0.00812,0.00896,0.00963,0.0103,0.01081
2012/12/31,0.00676,0.0068,0.00704,0.00749,0.00789,0.00854,0.00937,0.01004,0.01072,0.01123
2013/1/31,0.00617,0.00621,0.00648,0.00707,0.00796,0.00869,0.00931,0.00995,0.01059,0.01107
2013/2/28,0.00648,0.00652,0.00703,0.00768,0.00856,0.00922,0.00991,0.01056,0.0112,0.0117
2013/3/29,0.00655,0.00659,0.00711,0.00775,0.00885,0.00951,0.01016,0.0108,0.01145,0.01208
2013/4/30,0.00496,0.00504,0.00556,0.00632,0.00747,0.00866,0.00948,0.01017,0.01087,0.01135
2013/5/31,0.0049,0.00475,0.00528,0.00616,0.00779,0.00949,0.01035,0.01107,0.01179,0.01247
2013/6/28,0.00474,0.00469,0.00467,0.00615,0.00783,0.00977,0.01092,0.01166,0.01241,0.01324
2013/7/31,0.0053,0.00536,0.00563,0.00711,0.00875,0.01049,0.01164,0.01275,0.01387,0.01449
2013/8/30,0.0054,0.00546,0.00573,0.00722,0.00937,0.01125,0.01251,0.01369,0.01488,0.01542
2013/9/30,0.00577,0.00584,0.00611,0.0076,0.00932,0.01089,0.01216,0.01332,0.0145,0.01543
2013/10/31,0.00521,0.00528,0.00555,0.00742,0.00894,0.01051,0.01191,0.01308,0.01426,0.01534
2013/11/29,0.00508,0.00515,0.00542,0.00713,0.00865,0.00994,0.01111,0.0126,0.0141,0.0154
2013/12/31,0.00468,0.00474,0.00522,0.00696,0.00859,0.00998,0.01125,0.01277,0.0143,0.01541
2014/1/31,0.00404,0.00426,0.00481,0.00638,0.00801,0.00969,0.01106,0.01248,0.01391,0.01492
2014/2/28,0.00386,0.00402,0.00468,0.00654,0.00772,0.0096,0.011,0.01254,0.0141,0.01515
2014/3/31,0.00404,0.00423,0.00483,0.00655,0.00795,0.00975,0.01105,0.01246,0.01389,0.01499
2014/4/30,0.00351,0.00381,0.0044,0.00592,0.00763,0.00927,0.01072,0.01198,0.01325,0.01424
2014/5/30,0.00417,0.00449,0.00518,0.00659,0.00819,0.00967,0.01127,0.01235,0.01343,0.01438
2014/6/30,0.00429,0.0047,0.00553,0.00716,0.00899,0.01073,0.0124,0.01347,0.01455,0.01542
2014/7/31,0.00503,0.00541,0.00615,0.00773,0.00944,0.01102,0.01264,0.01373,0.01482,0.01569
2014/8/29,0.00479,0.00509,0.00586,0.00743,0.0091,0.01069,0.01224,0.01336,0.01449,0.01537
2014/9/30,0.00513,0.0056,0.00659,0.00854,0.01048,0.01231,0.01391,0.01493,0.01597,0.01672
2014/10/31,0.00487,0.00531,0.0062,0.00797,0.00985,0.01159,0.01315,0.01428,0.01542,0.01625
2014/11/28,0.00494,0.00539,0.0063,0.00799,0.00978,0.01148,0.01319,0.01424,0.01531,0.01613
2014/12/31,0.00474,0.00514,0.00595,0.00755,0.00941,0.01108,0.01282,0.01395,0.01508,0.01598
2015/1/30,0.00572,0.00588,0.0065,0.00742,0.00863,0.00988,0.01109,0.01213,0.01317,0.01414
2015/2/27,0.00538,0.0055,0.00609,0.00733,0.0086,0.00988,0.01113,0.01231,0.0135,0.01463
2015/3/31,0.0055,0.00576,0.00641,0.00775,0.00908,0.01039,0.01166,0.0128,0.01395,0.015
2015/4/30,0.00545,0.00579,0.00646,0.00787,0.00929,0.01068,0.01203,0.01319,0.01437,0.01538
2015/5/29,0.00542,0.00569,0.00623,0.00742,0.00862,0.00981,0.01099,0.01212,0.01327,0.01436
2015/6/30,0.00551,0.00578,0.00631,0.00746,0.00863,0.0098,0.01095,0.01204,0.01315,0.0142
2015/7/31,0.00551,0.00558,0.00611,0.00725,0.00841,0.00956,0.01069,0.01174,0.0128,0.01375
2015/8/31,0.00439,0.00453,0.00498,0.00595,0.00692,0.0079,0.00885,0.00975,0.01065,0.01149
2015/9/30,0.00435,0.00457,0.00505,0.00608,0.0071,0.00809,0.009,0.00981,0.01062,0.01137
2015/10/30,0.00386,0.00413,0.00466,0.00572,0.00674,0.00772,0.00865,0.00952,0.0104,0.01123
2015/11/30,0.00363,0.00386,0.00434,0.00538,0.00643,0.00745,0.00843,0.00934,0.01024,0.01109
2015/12/31,0.00298,0.00318,0.00357,0.00443,0.00531,0.0062,0.00709,0.00797,0.00886,0.00971
2016/1/29,0.00348,0.00366,0.00403,0.00479,0.00554,0.00629,0.00705,0.00781,0.00857,0.00931
2016/2/29,0.00391,0.00398,0.00427,0.00491,0.00555,0.00617,0.00677,0.00734,0.00791,0.00846
2016/3/31,0.00349,0.00359,0.00386,0.0045,0.00518,0.00587,0.00655,0.00717,0.00779,0.00836
2016/4/29,0.00366,0.00377,0.00399,0.0045,0.00501,0.00553,0.00615,0.00684,0.00753,0.00822
2016/5/31,0.00372,0.00384,0.00408,0.00459,0.00509,0.00559,0.00617,0.00679,0.00741,0.00804
2016/6/30,0.0031,0.00326,0.00358,0.00425,0.00487,0.00545,0.00604,0.00665,0.00727,0.0079
2016/7/29,0.00308,0.00322,0.00352,0.00413,0.00471,0.00524,0.00574,0.00623,0.00672,0.00719
2016/8/31,0.00318,0.00319,0.00342,0.00399,0.00455,0.00507,0.00558,0.00614,0.00653,0.00698
2016/9/30,0.00262,0.00278,0.00324,0.00409,0.00481,0.00538,0.00588,0.00644,0.00685,0.00731
2016/10/31,0.00344,0.00367,0.00417,0.00507,0.00584,0.00655,0.00721,0.00795,0.00848,0.0091
2016/11/30,0.00409,0.00423,0.00469,0.00579,0.00688,0.00787,0.00878,0.00968,0.01033,0.01105
2016/12/30,0.0056,0.00569,0.00614,0.00716,0.00813,0.00904,0.00986,0.01068,0.01127,0.01187
2017/1/31,0.00498,0.00484,0.00525,0.00619,0.00709,0.00794,0.00877,0.00968,0.01034,0.0111
2017/2/28,0.00449,0.00457,0.00521,0.00641,0.0074,0.00826,0.00899,0.00976,0.01032,0.01094
2017/3/31,0.00423,0.00438,0.00506,0.00627,0.00729,0.00815,0.00889,0.00965,0.01021,0.01082
2017/4/28,0.00412,0.00437,0.00502,0.0062,0.00719,0.00804,0.00878,0.00956,0.01011,0.01075
2017/5/31,0.00521,0.00536,0.00588,0.00668,0.00735,0.00793,0.00847,0.00914,0.00962,0.01024
2017/6/30,0.00427,0.00448,0.00502,0.00597,0.0068,0.00756,0.00831,0.00916,0.00977,0.01047
2017/7/31,0.00458,0.00457,0.00498,0.0058,0.00653,0.0072,0.00784,0.0086,0.00914,0.0098
2017/8/31,0.00389,0.00394,0.00436,0.00527,0.00603,0.00675,0.00748,0.00831,0.0089,0.00959
2017/9/29,0.00359,0.00376,0.00427,0.00523,0.0061,0.00692,0.00768,0.00851,0.0091,0.00976
2017/10/31,0.00338,0.00359,0.00408,0.00498,0.0058,0.00657,0.00732,0.00818,0.0088,0.00954
2017/11/30,0.0034,0.00353,0.00399,0.00483,0.00554,0.00622,0.00693,0.00778,0.0084,0.00912
2017/12/29,0.00325,0.00347,0.00405,0.00495,0.00569,0.00637,0.00704,0.00782,0.00837,0.00903
2018/1/31,0.00335,0.00333,0.00375,0.0049,0.0059,0.00674,0.00741,0.00843,0.00917,0.00984
2018/2/28,0.00352,0.00344,0.00386,0.00481,0.00569,0.00649,0.00724,0.00814,0.00878,0.00959
2018/3/30,0.00345,0.00343,0.00395,0.00496,0.00581,0.00657,0.00726,0.00804,0.00859,0.00929
2018/4/30,0.00385,0.00388,0.00435,0.0053,0.00617,0.00693,0.0076,0.00839,0.00896,0.00963
2018/5/31,0.00367,0.00387,0.00441,0.00541,0.00633,0.00709,0.00774,0.0085,0.00904,0.00957
2018/6/29,0.00409,0.00439,0.00494,0.00583,0.00653,0.00706,0.00752,0.00813,0.00855,0.00895
2018/7/31,0.00486,0.00486,0.00491,0.00557,0.00618,0.00667,0.00715,0.00771,0.00811,0.00858
2018/8/31,0.00481,0.00482,0.00494,0.0056,0.00616,0.0066,0.00701,0.00735,0.0076,0.00783
2018/9/28,0.00459,0.0046,0.00481,0.00564,0.00637,0.00694,0.00737,0.0077,0.00793,0.00823
2018/10/31,0.00497,0.00497,0.00521,0.00592,0.00658,0.00719,0.00767,0.00799,0.00822,0.00849
2018/11/30,0.00454,0.00454,0.00495,0.00589,0.00674,0.00748,0.008,0.00838,0.00865,0.00897
2018/12/31,0.00523,0.00523,0.00549,0.006,0.00652,0.00707,0.00743,0.00774,0.00797,0.00825
2019/1/31,0.00471,0.00475,0.00495,0.00547,0.00603,0.00662,0.00695,0.00737,0.00767,0.00806
2019/2/28,0.00442,0.00452,0.00477,0.00534,0.00593,0.00652,0.00684,0.0072,0.00745,0.00776
2019/3/29,0.00451,0.00463,0.00486,0.00534,0.00581,0.00626,0.00653,0.00678,0.00695,0.00721
2019/4/30,0.00548,0.00547,0.00545,0.00549,0.00565,0.00595,0.00621,0.00649,0.00669,0.00698
2019/5/31,0.00529,0.00529,0.00527,0.0053,0.00546,0.0057,0.00593,0.00625,0.00647,0.00675
